"COD_ASL","COD_STRUTTURA","DENOM_STRUTTURA","INDIRIZZO_UBICAZIONE","COD_ISTAT_COMUNE_UBICAZIONE","COMUNE_UBICAZIONE","CAP","PROV_COMUNE_UBICAZIONE","TOT_POSTI_AUTORIZZATI","TOT_POSTI_ACCREDITATI","COD_GESTORE","DENOM_GESTORE","P_IVA","COD_FISCALE_GESTORE","INDIRIZZO_SEDE_LEGALE","COD_ISTAT_COMUNE_SEDE_LEGALE","COMUNE_SEDE_LEGALE","PROV_SEDE_LEGALE","PUBBLICA_PRIVATA","WGS84_Y","WGS84_X","FL_ACCREDITATA","Location"
"328","002226","FONDAZIONE PIO ISTITUTO ADELINA NIGRA ETS","PIAZZA RISORGIMENTO,3","018146","SARTIRANA LOMELLINA","27.020","PV","75","75","690529","FONDAZIONE PIO ISTITUTO ADELINA NIGRA ETS","01504240183","82001530185","PIAZZA RISORGIMENTO,3","018146","SARTIRANA LOMELLINA","PV","PRIVATA","45,11338","8,6693","SI","POINT (8.6693 45.11338)"
"324","001069","RESIDENZA VILLA SERENA","VIA DON ARTURO FUMAGALLI,5","097040","INTROBIO","23.815","LC","63","63","690645","A.S.A. ASSOCIAZIONE AL SERVIZIO DEGLI ANZIANI ONLUS","01952230132","04423580150","VIA DON ARTURO FUMAGALLI,5","097040","INTROBIO","LC","PRIVATA","45,97153604","9,45400622","SI","POINT (9.45400622 45.97153604)"
"322","000795","RSA  A.S.FAR.M","VIA CARLO MACIACHINI,9","012083","INDUNO OLONA","21.056","VA","21","21","690634","A.S.FAR.M. AZIENDA SPEC. FARMACIA SERV.SOCIO SANIT","02020550121","02020550121","VIA BRUNO JAMORETTI,51","012083","INDUNO OLONA","VA","PUBBLICA","45,84972731","8,84254851","SI","POINT (8.84254851 45.84972731)"
"321","000633","FONDAZIONE MILANI ETS","VIA ROMA,83","098014","CASTIGLIONE D'ADDA","26.823","LO","57","55","690766","FONDAZIONE MILANI ONLUS","08277760156","82502810151","VIA ROMA,83","098014","CASTIGLIONE D'ADDA","LO","PRIVATA","45,2159799","9,6953211","SI","POINT (9.6953211 45.2159799)"
"327","001810","RSA MONS. BENEDINI","VIA FRANCESCO CRISPI,119","020031","MARCARIA","46.010","MN","60","60","690631","FONDAZIONE MONSIGNOR BENEDINI ONLUS","01306390202","80020890200","VIA FRANCESCO CRISPI,119","020031","MARCARIA","MN","PRIVATA","45,1212974","10,5357616","SI","POINT (10.5357616 45.1212974)"
"325","001360","CASA DI RIPOSO PIATTI VENANZI - FONDAZIONE O.N.L.U.S. - R.S.A.","VIA SANTA MARIA ELISABETTA,36","016157","PALOSCO","24.050","BG","69","69","690568","CASA DI RIPOSO PIATTI-VENANZI FONDAZIONE O.N.L.U.S.","03118770167","83001590161","VIA SANTA MARIA ELISABETTA,36","016157","PALOSCO","BG","PRIVATA","45,582323","9,8392552","SI","POINT (9.8392552 45.582323)"
"324","001119","RSA PIETRO BUZZI","VIA CESARE CANTU',75/4-75/B","097059","OLGINATE","23.854","LC","62","62","690672","KCS CAREGIVER COOPERATIVA SOCIALE","02125100160","02125100160","ROTONDA DEI MILLE,1","016024","BERGAMO","BG","PRIVATA","45,7920891","9,4167661","SI","POINT (9.4167661 45.7920891)"
"321","000530","""ISTITUTO GERIATRICO MILANESE """"OPERA PASTOR ANGELICUS""""""","VIA ARSIA,7","015146","MILANO","20.157","MI","150","150","690414","ISTITUTO GERIATRICO MILANESE S.P.A.","12192560154","04337840484","VIA PIER ALESSANDRO PARAVIA,63","015146","MILANO","MI","PRIVATA","45,5155355","9,1277516","SI","POINT (9.1277516 45.5155355)"
"322","000757","CASA S. ANGELO","VIA SAN DONATO,2","012120","SESTO CALENDE","21.018","VA","63","63","690508","PROVINCIA ITALIANA SUORE MERCEDARIE","01139221004","02945990584","VIA GARIGLIANO,86","058091","ROMA","RM","PRIVATA","45,729545","8,6324489","SI","POINT (8.6324489 45.729545)"
"323","002952","CASA SACRO CUORE","FRAZIONE CALOZZO,126","013183","PIANELLO DEL LARIO","22.010","CO","52","52","690851","ISTITUTO DELLE FIGLIE DI SANTA MARIA DELLA DIVINA PROVVIDENZA","01062811003","02477630582","PIAZZA DI SAN PANCRAZIO,9","058091","ROMA","RM","PRIVATA","46,10167","9,277061","SI","POINT (9.277061 46.10167)"
"321","000660","RSA LAINATE","VIA MARCHE,72","015116","LAINATE","20.045","MI","105","100","121112","SERCOP AZIENDA SERVIZI COMUNALI ALLA PERSONA","05728560961","05728560961","VIA DEI CORNAGGIA,33","015182","RHO","MI","PUBBLICA","45,5584823","9,0241227","SI","POINT (9.0241227 45.5584823)"
"321","000423","ALBERGO DEL NONNO","VIA DON BALZARINI,51","015168","PARABIAGO","20.015","MI","66","66","690570","COMUNE DI PARABIAGO","01059460152","01059460152","PIAZZA DELLA VITTORIA,7","015168","PARABIAGO","MI","PUBBLICA","45,5534379","8,9315719","SI","POINT (8.9315719 45.5534379)"
"323","000961","R.S.A. BAITA SERENA","VIA SAN NICOLO',105","014073","VALFURVA","23.030","SO","43","40","691041","FORME SOCIETA' COOPERATIVA SOCIALE","00605190149","00605190149","VIA MERIGGIO,4","014061","SONDRIO","SO","PRIVATA","46,4615192","10,4175389","SI","POINT (10.4175389 46.4615192)"
"322","002883","LINA ERBA","LUNGOLAGO GIACOMO MATTEOTTI,17","013189","PORLEZZA","22.018","CO","72","72","690875","ISTITUTO MINIME SUORE SACRO CUORE","00247580970","00971280482","VIA GIULIANO DA SANGALLO,2","100004","POGGIO A CAIANO","PO","PRIVATA","46,0350847","9,1191265","SI","POINT (9.1191265 46.0350847)"
"325","001393","CASA DI RIPOSO S. LORENZO","VIA SAN LORENZO,1","016223","VALBONDIONE","24.020","BG","29","29","690475","CASA DI RIPOSO S. LORENZO - ENTE PARROCCHIALE","01087680169","90001930164","VIA SAN LORENZO,1","016223","VALBONDIONE","BG","PRIVATA","46,03493","10,00715","SI","POINT (10.00715 46.03493)"
"325","001388","ISTITUTO PALAZZOLO R.S.A.","VIA GAETANO DONIZETTI,3","016214","TORRE BOLDONE","24.020","BG","144","135","690825","ISTITUTO DELLE SUORE DELLE POVERELLE ISTITUTO PALAZZOLO","00533470167","00533470167","VIA SAN BERNARDINO,56","016024","BERGAMO","BG","PRIVATA","45,7179926","9,7071429","SI","POINT (9.7071429 45.7179926)"
"321","000074","CASA MATER ORPHANORUM","VIA OSPEDALE VECCHIO,2","015096","CUGGIONO","20.012","MI","34","34","690746","OPERA MATER ORPHANORUM","00408560704","80034770158","VIA DEI SARACENI,1","070017","CERCEMAGGIORE","CB","PRIVATA","45,50648","8,81516","SI","POINT (8.81516 45.50648)"
"326","001472","FONDAZIONE ISTITUTO PIETRO CADEO ONLUS","VIALE PIETRO CADEO,13","017052","CHIARI","25.032","BS","150","145","690778","ISTITUTO PIETRO CADEO ONLUS","00724380985","82000970176","VIALE PIETRO CADEO,13","017052","CHIARI","BS","PRIVATA","45,5338702","9,9269997","SI","POINT (9.9269997 45.5338702)"
"328","002150","CASA DI RIPOSO PER ANZIANI","VICOLO SCUOLE/ANGOLO DELLE MONDINE 5","018186","ZEME","27.030","PV","28","28","690469","COMUNE DI ZEME","01033550185","83001790183","VICOLO DELLE SCUOLE,5","018186","ZEME","PV","PUBBLICA","45,19775","8,66721","SI","POINT (8.66721 45.19775)"
"321","000628","FONDAZIONE CASA DI RIPOSO CITTA' DI  ABBIATEGRASSO ONLUS","STRADA PER CASSINETTA DI LUGAGNANO,25","015002","ABBIATEGRASSO","20.081","MI","91","90","690853","FONDAZIONE CASA DI RIPOSO CITTA' DI ABBIATEGRASSO ONLUS","09345870159","82000770154","STRADA PER CASSINETTA DI LUGAGNANO,25","015002","ABBIATEGRASSO","MI","PRIVATA","45,41295","8,90964","SI","POINT (8.90964 45.41295)"
"321","000054","ISTITUTO GERIATRICO VERGANI E BASSI","VIA LAZZARETTO,2","015108","GORGONZOLA","20.064","MI","106","106","691220","ISTITUTO GERIATRICO VERGANI E BASSI ONLUS","06034150158","06034150158","VIA LAZZARETTO,2","015108","GORGONZOLA","MI","PRIVATA","45,530247","9,402823","SI","POINT (9.402823 45.530247)"
"328","002076","CENTRO APERTO A. CHIESA - VISCONTI","VIA AGOSTINO CHIESA,6","018130","ROSASCO","27.030","PV","20","20","732588","ALE.MAR. COOPERATIVA SOCIALE ONLUS","01956990186","01956990186","VIA ROCCA VECCHIA,1","018177","VIGEVANO","PV","PRIVATA","45,2498361","8,578962","SI","POINT (8.578962 45.2498361)"
"322","002842","CENTRO GERIATRICO PORTA SPINOLA","VIA SANTO STEFANO,28","013143","MARIANO COMENSE","22.066","CO","70","70","690609","FONDAZIONE PORTA SPINOLA","02418440133","81008470130","VIA SANTO STEFANO,28","013143","MARIANO COMENSE","CO","PRIVATA","45,6968546","9,176879","SI","POINT (9.176879 45.6968546)"
"328","002170","PENSIONATO ZANABONI","VIA ANTONIO CAGNONI,9 BIS","018182","VOGHERA","27.058","PV","62","62","690465","OPERA PIA CASA DEL PANE ASILO NOTTURNO PENSIONATO ZANABONI ONLUS","01122500182","86002700184","VIA ANTONIO CAGNONI,9/BIS","018182","VOGHERA","PV","PRIVATA","44,99571","9,00608","SI","POINT (9.00608 44.99571)"
"322","002833","SANTA MARIA DELLA PACE","VIA DELLA LIBERTA',3","013065","CERNOBBIO","22.012","CO","50","40","691713","PROVIDENTIA S.R.L.","02265320131","02265320131","VIA BENEDETTO DA FOIANO,14","048017","FIRENZE","FI","PRIVATA","45,8440408","9,0736309","SI","POINT (9.0736309 45.8440408)"
"327","001766","R.S.A. ""B""","VIA BRESCIA,207","019036","CREMONA","26.100","CR","40","40","690876","AZIENDA SPECIALE COMUNALE CREMONA SOLIDALE","01310740194","93042130190","VIA BRESCIA,207","019036","CREMONA","CR","PUBBLICA","45,15182072","10,03753022","SI","POINT (10.03753022 45.15182072)"
"325","001226","FONDAZIONE DON CARLO ZANONCELLO","VIA GIACOMO MATTEOTTI,2/A","016044","CALCIO","24.054","BG","68","68","690797","FONDAZIONE DON CARLO ZANONCELLO ONLUS","01983590165","83000530168","VIA SAN FERMO,10","016044","CALCIO","BG","PRIVATA","45,5115844","9,8482554","SI","POINT (9.8482554 45.5115844)"
"327","001997","CASA DI RIPOSO RESIDENZA ALLA PACE","VIA GIACOMO MATTEOTTI,2","020073","BORGOCARBONARA","46.021","MN","42","42","690808","COOPERATIVA SERVIZI E SOLIDARTIETA' SOCIALE RESIDENZA ALLA PACE ONLUS","01665900203","01665900203","VIA RONCADA,5","020073","BORGOCARBONARA","MN","PRIVATA","45,0516395","11,205916","SI","POINT (11.205916 45.0516395)"
"321","000616","RESIDENZA BORROMEA","VIA MICHELANGELO BUONARROTI,9","015139","MEDIGLIA","20.076","MI","150","150","691251","RESIDENZA BORROMEA S.R.L.","13426660158","13426660158","VIA MICHELANGELO BUONARROTI,9","015139","MEDIGLIA","MI","PRIVATA","45,4276295","9,3654334","SI","POINT (9.3654334 45.4276295)"
"322","002931","SACRO CUORE - 2","VIA ROMA,33","013087","DIZZASCO","22.020","CO","20","20","690750","ASSOCIAZIONE IL FOCOLARE DI S. MARIA DI LORETO","01943130136","95022310130","VIA VANONE CERESOLA,3","013253","ALTA VALLE INTELVI","CO","PRIVATA","45,9480702","9,0972069","SI","POINT (9.0972069 45.9480702)"
"328","002122","LA CERTOSA DI PAVIA","VIA SANT'AGOSTINO,6","018046","CERTOSA DI PAVIA","27.012","PV","120","120","690869","CROCE DI MALTA SRL","03653930960","03653930960","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","45,24319","9,11936","SI","POINT (9.11936 45.24319)"
"328","002047","CASA DI RIPOSO FRATELLI CARNEVALE","VIA FIUME,12","018068","GAMBOLO'","27.025","PV","129","120","690729","ROSA SOCIETA' COOPERATIVA SOCIALE","02229710187","02229710187","VIA LOMELLINA,42/D","018068","GAMBOLO'","PV","PRIVATA","45,2583567","8,8565222","SI","POINT (8.8565222 45.2583567)"
"322","002774","KAROL WOJTYLA","PIAZZA DON FRANCESCO LANZANI,1","013188","PONTE LAMBRO","22.037","CO","64","64","691828","GESTIO SRL","08039010965","08039010965","PIAZZA SANT'AGOSTINO,24","015146","MILANO","MI","PRIVATA","45,83034","9,22642","SI","POINT (9.22642 45.83034)"
"328","095372","RSA RESIDENZA CA' VISCONTI","VIA DELLA ROVEDA,2/B","018014","BEREGUARDO","27.021","PV","90","90","692369","CODESS SOCIALE SOCIETA' COOPERATIVA SOCIALE","03174760276","03174760276","VIA GIOVANNI BOCCACCIO,96","028060","PADOVA","PD","PRIVATA","45,25382","9,02751","SI","POINT (9.02751 45.25382)"
"324","001169","RSA SAN PIETRO","VIALE CESARE BATTISTI,86","108033","MONZA","20.900","MB","140","140","690603","LA MERIDIANA SOCIETA' COOPERATIVA SOCIALE","02322460961","08400690155","VIALE CESARE BATTISTI,86","108033","MONZA","MB","PRIVATA","45,59112","9,25571","SI","POINT (9.25571 45.59112)"
"327","001989","FONDAZIONE BENEFATTORI CREMASCHI","VIA KENNEDY,2","019035","CREMA","26.013","CR","20","20","690690","FONDAZIONE BENEFATTORI CREMASCHI ONLUS","01319070197","01319070197","VIA KENNEDY,2","019035","CREMA","CR","PRIVATA","45,3601202","9,6886683","SI","POINT (9.6886683 45.3601202)"
"321","000257","AZIENDA SPECIALE CASA DI RIPOSO GALLAZZI VISMARA","VIA GIACOMO MATTEOTTI,30","015009","ARESE","20.044","MI","110","110","121112","SERCOP AZIENDA SERVIZI COMUNALI ALLA PERSONA","05728560961","05728560961","VIA DEI CORNAGGIA,33","015182","RHO","MI","PUBBLICA","45,55404","9,07746","SI","POINT (9.07746 45.55404)"
"322","000700","RESIDENZA AL LAGO","VIA GIACOMO MATTEOTTI,56","012113","PORTO CERESIO","21.050","VA","86","86","105007","MARINER UNO S.R.L.","05433160966","05433160966","CORSO DI PORTA ROMANA,54","015146","MILANO","MI","PRIVATA","45,8994862","8,8999413","SI","POINT (8.8999413 45.8994862)"
"326","001617","RSA - FONDAZIONE A. PASSERINI - CASA DI RIPOSO VALSABBINA ONLUS","VIA ANGELO PASSERINI,8","017197","VESTONE","25.078","BS","99","91","690691","FONDAZIONE ANGELO PASSERINI - CASA DI RIPOSO VALSABBINA - ONLUS","01671590980","87000610177","VIA ANGELO PASSERINI,8","017197","VESTONE","BS","PRIVATA","45,7038622","10,3864256","SI","POINT (10.3864256 45.7038622)"
"327","001814","RSA COMUNALE","VIA GABRIELE D'ANNUNZIO,3","020055","SAN BENEDETTO PO","46.027","MN","72","72","691811","SANITHAD SERVIZI SOCIALI SOCIETA' COOPERATIVA SOCIALE ONLUS","01304810201","01304810201","VIA DEGLI ESTENSI,135","029004","BADIA POLESINE","RO","PRIVATA","45,0443052","10,9292351","SI","POINT (10.9292351 45.0443052)"
"322","000844","ISTITUTO LA PROVVIDENZA U.G. 1","VIA SAN GIOVANNI BOSCO,3","012026","BUSTO ARSIZIO","21.052","VA","298","298","690792","ISTITUTO LA PROVVIDENZA ONLUS","01279730129","81002690121","VIA SAN GIOVANNI BOSCO,3","012026","BUSTO ARSIZIO","VA","PRIVATA","45,6162","8,85241","SI","POINT (8.85241 45.6162)"
"324","001191","""ISTITUTO GERIATRICO """"G. & C.  FRISIA"""" MERATE""","VIA DON CARLO GNOCCHI,4","097048","MERATE","23.807","LC","234","224","690411","AZIENDA DEI SERVIZI ALLA PERSONA ISTITUTI MILANESI MARTINITT E STELLINE E PIO ALBERGO TRIVULZIO","04137830966","04137830966","VIA ANTONIO TOLOMEO TRIVULZIO,15","015146","MILANO","MI","PUBBLICA","45,6924693","9,4135402","SI","POINT (9.4135402 45.6924693)"
"326","090227","RSA ZAFFIRO LOTO","VIA BOSE,1/QUATER","017029","BRESCIA","25.129","BS","120","120","159772","ZAFFIRO NORD S.R.L.","02881800300","02881800300","VIA MELCHIORRE GIOIA,121","015146","MILANO","MI","PRIVATA","45,4937791","10,266728","SI","POINT (10.266728 45.4937791)"
"321","067369","RSA ZAFFIRO POGLIANO 2","VIA EUROPA,11","015176","POGLIANO MILANESE","20.005","MI","80","80","159772","ZAFFIRO NORD S.R.L.","02881800300","02881800300","VIA MELCHIORRE GIOIA,121","015146","MILANO","MI","PRIVATA","45,53996736","8,99657419","SI","POINT (8.99657419 45.53996736)"
"322","000852","FONDAZIONE CASA DI SOGGIORNO E RIPOSO LONGHI FRANCESCO E FAMIGLIA  PIANEZZA FEDERICO ONLUS","VIA DELLA GAGGIOLO,12","012037","CASALZUIGNO","21.030","VA","65","65","690461","FONDAZIONE CASA DI SOGGIORNO E RIPOSO LONGHI FRANCESCO E FAMIGLIA PIANEZZA FEDERICO ONLUS","02432600126","02432600126","VIA DEL GAGGIOLO,12","012037","CASALZUIGNO","VA","PRIVATA","45,9020985","8,7056056","SI","POINT (8.7056056 45.9020985)"
"322","000727","VILLA PURICELLI CASA CARD. G. LERCARO","PIAZZA SENATORE PIETRO PURICELLI,2","012016","BODIO LOMNAGO","21.020","VA","120","120","691830","ASSISTENZA SOCIO SANITARIA SOCIETA' COOPERATIVA SOCIALE","03381200124","03381200124","LARGO SAN GIUSEPPE,2","012026","BUSTO ARSIZIO","VA","PRIVATA","45,7835413","8,7521332","SI","POINT (8.7521332 45.7835413)"
"321","000381","RSA VALSASINO","VIA COLOMBANO VALSASINO,116","015191","SAN COLOMBANO AL LAMBRO","20.078","MI","70","70","690587","A.S.P. VALSASINO","03767600962","03767600962","VIA COLOMBANO VALSASINO,116","015191","SAN COLOMBANO AL LAMBRO","MI","PUBBLICA","45,17978","9,49617","SI","POINT (9.49617 45.17978)"
"321","000558","ASP ISTITUTI MILANESI MARTINITT E STELLINE E PIO A","VIA ANTONIO TOLOMEO TRIVULZIO,15","015146","MILANO","20.146","MI","425","425","690411","AZIENDA DEI SERVIZI ALLA PERSONA ISTITUTI MILANESI MARTINITT E STELLINE E PIO ALBERGO TRIVULZIO","04137830966","04137830966","VIA ANTONIO TOLOMEO TRIVULZIO,15","015146","MILANO","MI","PUBBLICA","45,4654616","9,1450359","SI","POINT (9.1450359 45.4654616)"
"326","001487","RSA - FONDAZIONE S. ANGELA MERICI ONLUS","VIALE ANTONIO GRAMSCI,25","017067","DESENZANO DEL GARDA","25.015","BS","175","166","690710","FONDAZIONE S. ANGELA MERICI ONLUS","00725330989","84001090178","VIALE ANTONIO GRAMSCI,25","017067","DESENZANO DEL GARDA","BS","PRIVATA","45,4732952","10,5355938","SI","POINT (10.5355938 45.4732952)"
"322","002928","RSA VALLE INTELVI","VIA LEM,2/A","013253","ALTA VALLE INTELVI","22.024","CO","73","73","690471","SAN GIACOMO S.R.L.","02644040137","02644040137","VIA ACCADEMIA,48","015146","MILANO","MI","PRIVATA","45,9794996","9,0554476","SI","POINT (9.0554476 45.9794996)"
"328","002071","FONDAZIONE ALCESTE CORTELLONA ONLUS","VIA ALCESTE CORTELLONA,41","018102","MORTARA","27.036","PV","60","60","690607","FONDAZIONE ALCESTE CORTELLONA ONLUS","01593920182","83000050183","VIA ALCESTE CORTELLONA,41","018102","MORTARA","PV","PRIVATA","45,25076","8,74079","SI","POINT (8.74079 45.25076)"
"322","000899","FONDAZIONE VELINI CASA FAMIGLIA ONLUS","VIA SANTO STEFANO,39/A","012127","TRADATE","21.049","VA","43","43","690496","FONDAZIONE VELINI CASA FAMIGLIA ONLUS","01551760125","95004460127","VIA SANTO STEFANO,39/A","012127","TRADATE","VA","PRIVATA","45,7149952","8,9049209","SI","POINT (8.9049209 45.7149952)"
"327","001771","DON F. MORI","LARGO MORI,2","019103","STAGNO LOMBARDO","26.049","CR","71","71","691716","EMMAUS SRL","01457730032","01457730032","VIA CAPPUCCINI,4","015146","MILANO","MI","PRIVATA","45,07283","10,08822","SI","POINT (10.08822 45.07283)"
"328","002127","VILLA ANTEA","VIA GIACOMO PASINI,12","018176","VIDIGULFO","27.018","PV","90","90","690869","CROCE DI MALTA SRL","03653930960","03653930960","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","45,29043","9,23677","SI","POINT (9.23677 45.29043)"
"326","001731","RSA - CASA DI RIPOSO B. BERTELLA","VIA PARROCCHIALE,26","017168","SABBIO CHIESE","25.070","BS","34","30","690550","COMUNE DI SABBIO CHIESE","00576260988","00735630170","VIA CADUTI,1","017168","SABBIO CHIESE","BS","PUBBLICA","45,65647","10,42018","SI","POINT (10.42018 45.65647)"
"327","001859","FONDAZIONE O.P. G. VEZZOLI","VIA CASTELLO,12","019086","ROMANENGO","26.014","CR","63","56","690543","FONDAZIONE O.P. OSPEDALE VEZZOLI","00895640191","82005910193","VIA CASTELLO,12","019086","ROMANENGO","CR","PRIVATA","45,37687","9,78371","SI","POINT (9.78371 45.37687)"
"324","001152","RSA MATER MISERICORDIAE","VIA ERNESTO MESSA,36","108033","MONZA","20.900","MB","60","60","691066","CONGREGAZIONE SUORE MISERICORDINE DI SAN GERARDO - MONZA","00701570962","00971710157","PIAZZA SANTA MARGHERITA,2","108033","MONZA","MB","PRIVATA","45,58652882","9,29070772","SI","POINT (9.29070772 45.58652882)"
"321","000469","RSA CENTRO GIROLA","VIA CARLO GIROLA,30","015146","MILANO","20.162","MI","126","126","690451","FONDAZIONE DON CARLO GNOCCHI ONLUS","12520870150","04793650583","VIA CARLO GIROLA,30","015146","MILANO","MI","PRIVATA","45,5112391","9,1922306","SI","POINT (9.1922306 45.5112391)"
"328","002094","I GERMOGLI","FRAZIONE SAN PIETRO CASASCO,5","018089","MENCONICO","27.050","PV","50","50","123408","SERENI ORIZZONTI 1 SPA","02833470301","02833470301","VIA VITTORIO VENETO,45","030129","UDINE","UD","PRIVATA","44,80972","9,23856","SI","POINT (9.23856 44.80972)"
"323","000937","CASA SAN BENIGNO","VIA SAN BENIGNO,57","014007","BERBENNO DI VALTELLINA","23.010","SO","88","88","690851","ISTITUTO DELLE FIGLIE DI SANTA MARIA DELLA DIVINA PROVVIDENZA","01062811003","02477630582","PIAZZA DI SAN PANCRAZIO,9","058091","ROMA","RM","PRIVATA","46,1689262","9,7393125","SI","POINT (9.7393125 46.1689262)"
"321","000231","RSA ANNA SIRONI","VIA PIETRO NENNI,20","015221","TREZZO SULL'ADDA","20.056","MI","60","60","690770","COOPERATIVA SOCIALE RIEDUCAZIONE MOTORIA ONLUS","08029590158","08029590158","VIA TRENNO,41","015146","MILANO","MI","PRIVATA","45,61402","9,50669","SI","POINT (9.50669 45.61402)"
"328","002195","PIO ISTITUTO FAM. ING. E. SASSI","VIA LIBERTA',121","018076","GROPELLO CAIROLI","27.027","PV","95","95","690659","FONDAZIONE PIO IST. FAM. ING. E. SASSI ONLUS","01309770186","80005780186","VIA LIBERTA',121","018076","GROPELLO CAIROLI","PV","PRIVATA","45,1758964","8,994583","SI","POINT (8.994583 45.1758964)"
"326","001593","RSA - FONDAZIONE GIROLDI FORCELLA UGONI ONLUS","VIA CAVALIERI DI VITTORIO VENETO,9/A","017149","PONTEVICO","25.026","BS","131","122","691160","FONDAZIONE GIROLDI FORCELLA-UGONI","02466660988","02466660988","VIA CAV.DI VIA VENETO 9/A","017149","PONTEVICO","BS","PRIVATA","45,27469","10,08932","SI","POINT (10.08932 45.27469)"
"324","001176","RSA CASA CAMBIAGHI","VIA ARNALDO DA BRESCIA,10/A","108033","MONZA","20.900","MB","62","62","690602","FONDAZIONE DON ANGELO BELLANI - ONLUS","00987520962","85005130159","VIA LIPARI,7","108033","MONZA","MB","PRIVATA","45,57931","9,26619","SI","POINT (9.26619 45.57931)"
"325","001431","RSA BRAMANTE","VIA GAMBIRAGO,571","016171","PONTIDA","24.030","BG","69","69","691731","EDOS SRL","05831590962","05831590962","VIA BENEDETTO DA FOIANO,14","048017","FIRENZE","FI","PRIVATA","45,73151","9,47125","SI","POINT (9.47125 45.73151)"
"324","001080","RSA SANT' ANDREA","VIA ALBERICO CRESCITELLI,1","108033","MONZA","20.900","MB","150","150","691212","SEGESTA GESTIONI SRL","04140620966","04140620966","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","45,59996","9,26662","SI","POINT (9.26662 45.59996)"
"324","001143","""FONDAZ. CASA DI RIPOSO """"BRAMBILLA-NAVA"""" ONLUS""","VIA CERSCERA,3","097022","CIVATE","23.862","LC","40","40","690756","""FONDAZIONE CASA DI RIPOSO""""BRAMBILLA-NAVA"""" ONLUS""","01595690130","83007810134","VIA CERSCERA,3","097022","CIVATE","LC","PRIVATA","45,82749","9,33696","SI","POINT (9.33696 45.82749)"
"326","001626","RSA VILLAGGIO S. FRANCESCO","VIA DEL MARINAIO,2","017201","VILLANUOVA SUL CLISI","25.089","BS","124","120","691497","KOS CARE S.R.L.","01148190547","01148190547","VIA DURINI,9","015146","MILANO","MI","PRIVATA","45,5985193","10,4566074","SI","POINT (10.4566074 45.5985193)"
"326","001694","RSA - FONDAZIONE BEATA LUCIA VERSA DALUMI ONLUS","VIA ALBERTO LOMBARDI,5","017010","BAGOLINO","25.072","BS","120","120","690782","FONDAZIONE BEATA LUCIA VERSA DALUMI ONLUS","87000170172","87000170172","VIA ALBERTO LOMBARDI,5","017010","BAGOLINO","BS","PRIVATA","45,82402","10,46499","SI","POINT (10.46499 45.82402)"
